Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2017-06-29;41,8765;42,058;41,311;41,4705;;
2017-06-28;40,8035;41,6922;40,6517;41,6199;;
2017-06-27;40,9228;41,7351;40,8299;41,3737;;
2017-06-26;41,1299;41,3244;40,2695;41,0901;;
2017-06-23;40,4753;40,9382;40,2901;40,8454;;
2017-06-22;39,9641;40,9815;39,8826;40,4749;;
2017-06-21;40,9523;41,7409;39,8078;40,0266;;
2017-06-20;42,2277;42,3304;40,7439;41,2201;;
2017-06-19;42,1773;42,6639;41,7707;41,9219;;
2017-06-16;42,1761;42,6396;42,1199;42,3635;;
2017-06-15;42,0316;42,2811;41,792;41,9634;;
2017-06-14;43,1789;43,4462;41,7756;41,9857;;
2017-06-13;43,1754;43,5378;42,6656;43,4381;;
2017-06-12;42,8854;43,7864;42,8416;43,0199;;
2017-06-09;42,7153;43,4267;42,418;43,1257;;
2017-06-08;43,2144;43,2779;42,3658;42,6371;;
2017-06-07;44,5451;44,6129;42,7661;42,8985;;
2017-06-06;44,0194;44,3531;43,5805;44,2102;;
2017-06-05;44,6125;44,7637;43,5893;44,0044;;
2017-06-02;44,4742;44,8928;43,6261;44,6362;;
2017-06-01;45,7714;45,8704;44,8191;44,8258;;
2017-05-31;45,7878;45,8689;44,35;44,8104;;
2017-05-30;46,5202;46,6016;45,7932;46,3456;;
2017-05-29;46,6428;47,0274;46,3431;46,681;;
2017-05-26;46,3477;46,6568;45,2589;46,5675;;
2017-05-25;48,4889;48,75;45,4864;45,6875;;
2017-05-24;48,4432;48,80;47,9868;48,1966;;
2017-05-23;47,6778;48,3732;47,4342;48,3068;;
2017-05-22;47,9798;48,3664;47,7292;47,8236;;
2017-05-19;47,3791;48,0742;47,272;47,7914;;
2017-05-18;46,7943;47,4018;45,926;47,1662;;
2017-05-17;46,1726;47,3142;46,0911;46,865;;
2017-05-16;46,8801;47,3462;46,5547;46,648;;
2017-05-15;47,1807;47,9505;47,1009;47,2959;;
2017-05-12;46,8467;46,9723;46,283;46,7753;;
2017-05-11;46,6051;47,1114;46,4629;46,6854;;
2017-05-10;44,9645;46,5383;44,9262;46,1554;;
2017-05-09;45,3282;45,6842;44,4374;44,787;;
2017-05-08;45,2383;45,3267;44,3238;44,8096;;
2017-05-05;43,5164;45,2834;43,2301;44,9359;;
2017-05-04;46,1892;46,2896;44,0671;44,1821;;
2017-05-03;46,5679;46,8361;45,9816;46,4558;;
2017-05-02;47,2531;47,8008;45,96;46,2556;;
2017-04-28;47,376;47,5658;46,9203;47,2955;;
2017-04-27;47,4264;47,5637;46,3643;47,4373;;
2017-04-26;47,656;48,1436;47,2157;47,2887;;
2017-04-25;47,5643;48,1198;47,106;47,983;;
2017-04-24;48,2015;48,4866;47,4206;47,4759;;
2017-04-21;49,593;49,8264;48,174;48,5072;;
2017-04-20;49,5956;49,8415;49,0214;49,2485;;
2017-04-19;51,0878;51,4678;48,991;49,4049;;
2017-04-18;51,8454;51,9344;51,1164;51,5228;;
2017-04-13;52,5323;52,7519;52,2501;52,393;;
2017-04-12;53,2069;53,4355;52,3282;52,4772;;
2017-04-11;52,5447;53,0107;52,2497;52,8083;;
2017-04-10;52,54;52,9564;52,4498;52,8919;;
2017-04-07;52,2137;52,5621;51,4014;51,8618;;
2017-04-06;50,9222;51,5872;50,7506;51,425;;
2017-04-05;51,0934;51,6028;50,5767;50,6393;;
2017-04-04;49,6843;50,9603;49,50;50,8203;;
2017-04-03;50,2211;50,4163;49,7363;49,8093;;
2017-03-31;49,4234;49,5585;48,9858;49,292;;
2017-03-30;48,8391;49,4609;48,4232;49,2589;;
2017-03-29;48,0355;48,814;47,7823;48,6504;;
2017-03-28;46,9596;47,7926;46,8949;47,2288;;
2017-03-27;46,3111;46,7071;45,9365;46,644;;
2017-03-24;46,8597;47,2016;46,6467;47,086;;
2017-03-23;47,0955;47,377;46,5584;46,8229;;
2017-03-22;46,8771;47,164;46,0313;46,9268;;
2017-03-21;48,1425;48,3363;46,9792;47,0425;;
2017-03-20;47,914;48,2832;47,4373;48,0233;;
2017-03-17;48,1138;48,5316;48,0564;48,1541;;
2017-03-16;48,9603;49,0554;48,0022;48,1791;;
2017-03-15;48,6684;49,0276;48,3386;48,9307;;
2017-03-14;48,2916;48,7724;47,2337;48,0231;;
2017-03-13;48,096;48,4782;47,7244;48,2217;;
2017-03-10;49,3127;49,9741;48,2349;48,4602;;
2017-03-09;50,9596;51,0232;48,8163;49,8409;;
2017-03-08;52,68;52,8347;51,6246;51,6452;;
2017-03-07;52,9075;53,5502;52,785;52,8637;;
2017-03-06;52,4194;53,1009;52,30;52,8546;;
2017-03-03;52,3087;52,8786;52,1338;52,7168;;
2017-03-02;53,5359;53,702;52,3087;52,462;;
2017-03-01;53,6004;54,1334;53,4166;53,4802;;
2017-02-28;52,6647;52,8756;52,0721;52,4509;;
2017-02-27;53,3034;53,6356;52,7792;52,8492;;
2017-02-24;53,17;53,17;52,5277;52,8062;;
2017-02-23;53,3865;54,1496;53,2832;53,3915;;
2017-02-22;53,7978;53,8743;52,8945;53,1248;;
2017-02-21;53,6771;54,3923;53,5917;53,7627;;
2017-02-20;52,8104;53,171;52,7408;52,8596;;
2017-02-17;52,3793;52,4413;51,7184;52,3151;;
2017-02-16;52,2691;52,8226;51,7452;52,2266;;
2017-02-15;52,839;53,291;52,6099;52,7821;;
2017-02-14;52,3678;53,1476;52,3006;52,6246;;
2017-02-13;53,0988;53,2707;52,1187;52,2943;;
2017-02-10;52,4168;53,5216;52,2745;53,3108;;
2017-02-09;51,9175;52,3009;51,7422;52,0253;;
2017-02-08;51,1755;52,2257;51,0788;51,7404;;
2017-02-07;51,9877;52,1598;51,2493;51,6312;;
2017-02-06;53,0633;53,1958;51,9166;52,1391;;
2017-02-03;53,0144;53,3205;52,4881;52,9109;;
2017-02-02;52,6249;53,1343;52,1177;52,5612;;
2017-02-01;51,4606;52,681;51,2816;52,3976;;
2017-01-31;51,2434;52,0666;51,0262;51,7443;;
2017-01-30;52,1364;52,3872;51,6879;51,9676;;
2017-01-27;52,7509;52,9007;51,3893;51,8919;;
2017-01-26;51,8427;52,8497;51,603;52,5593;;
2017-01-25;51,2172;51,8122;50,9495;51,3767;;
2017-01-24;51,6865;51,9792;51,2337;51,4498;;
2017-01-23;51,7501;51,833;50,9832;51,6607;;
2017-01-20;51,2094;52,5022;51,0928;52,1183;;
2017-01-19;51,1969;51,3408;50,4978;50,8181;;
2017-01-18;52,1633;52,4277;50,4149;50,7852;;
2017-01-17;52,1744;53,3107;51,8518;51,8926;;
2017-01-16;52,197;52,7822;52,0772;52,5489;;
2017-01-13;52,5424;52,615;51,8174;52,0929;;
2017-01-12;51,7072;52,8592;51,6039;52,4757;;
2017-01-11;51,2354;52,989;51,1184;52,544;;
2017-01-10;52,331;52,402;50,7076;50,7831;;
2017-01-09;53,8389;53,9181;52,062;52,1626;;
2017-01-06;53,5152;54,2984;53,1577;53,6263;;
2017-01-05;53,6235;54,6313;53,3456;54,0575;;
2017-01-04;53,6716;54,1816;53,0433;53,933;;
2017-01-03;54,9499;56,2099;53,2584;53,6185;;
2016-12-30;54,2133;54,2764;53,6444;53,8738;;
2016-12-29;54,0527;54,1305;53,4566;53,6685;;
2016-12-28;54,2023;54,3905;53,7095;54,0101;;
2016-12-27;52,9564;53,8694;52,6984;53,6489;;
2016-12-23;52,2713;52,9128;51,9159;52,7239;;
2016-12-22;52,3324;52,9061;51,7377;52,4216;;
2016-12-21;53,5078;53,6271;52,085;52,3088;;
2016-12-20;53,0323;53,9815;52,9139;53,3984;;
2016-12-19;53,3511;53,4283;52,4634;52,4634;;
2016-12-16;51,9428;53,0304;51,4099;52,9168;;
2016-12-15;51,8933;52,3093;50,9822;51,95;;
2016-12-14;51,8144;52,4201;50,4143;50,5595;;
2016-12-13;52,2926;53,1781;51,9809;52,3926;;
2016-12-12;54,0042;54,0395;52,0286;52,1317;;
2016-12-09;51,1099;51,5724;50,9537;51,4575;;
2016-12-08;49,2377;50,1689;49,1444;50,1067;;
2016-12-07;49,9789;50,5392;49,3111;49,4113;;
2016-12-06;50,9086;51,1876;49,8319;50,2852;;
2016-12-05;50,8678;51,6748;50,6152;50,7456;;
2016-12-02;50,3412;51,2033;49,6207;51,0099;;
2016-12-01;49,0436;51,3143;48,4792;50,4998;;
2016-11-30;44,3735;47,4834;44,2905;47,425;;
2016-11-29;45,192;45,4108;43,4154;43,8908;;
2016-11-28;43,9286;46,0745;43,9286;45,3389;;
2016-11-25;45,8792;45,9519;44,3512;44,4901;;
2016-11-24;46,2917;46,673;46,2424;46,4982;;
2016-11-23;46,4305;46,6613;45,7659;46,2219;;
2016-11-22;46,21;47,0516;45,3513;46,1305;;
2016-11-21;44,773;46,2514;44,4811;46,1658;;
2016-11-18;43,1602;44,2037;43,0327;44,0382;;
2016-11-17;43,3962;44,4291;42,9392;43,0683;;
2016-11-16;43,6477;44,3937;43,2009;43,427;;
2016-11-15;42,0604;43,8691;41,8634;43,7206;;
2016-11-14;41,6416;41,7489;40,3938;41,5522;;
2016-11-11;41,8522;42,0307;40,5594;40,922;;
2016-11-10;42,9056;43,0165;41,8128;41,8992;;
2016-11-09;41,2066;42,5876;41,1373;42,3535;;
2016-11-08;41,952;42,3004;41,2945;41,4551;;
2016-11-07;41,731;41,9326;41,0197;41,9023;;
2016-11-04;41,5549;41,9748;40,6121;41,0873;;
2016-11-03;42,5918;42,9056;41,5527;41,8617;;
2016-11-02;42,8821;43,0675;41,8965;42,4409;;
2016-11-01;44,5206;44,5272;43,2859;43,4503;;
2016-10-31;45,3623;45,4274;43,8251;44,1522;;
2016-10-28;46,1015;46,2466;45,1574;45,5286;;
2016-10-27;45,7434;46,5745;45,6156;46,0545;;
2016-10-26;46,0441;46,3941;45,4348;45,5738;;
2016-10-25;47,373;47,6907;46,4675;46,5699;;
2016-10-24;47,572;47,7623;46,3445;47,3184;;
2016-10-21;47,1483;47,6775;47,0011;47,5591;;
2016-10-20;47,6353;47,7226;46,6113;46,7972;;
2016-10-19;47,595;48,3936;47,4744;47,8361;;
2016-10-18;47,158;47,3768;46,6197;47,0722;;
2016-10-17;46,9328;47,53;46,5281;46,8947;;
2016-10-14;47,6308;47,7584;46,7748;47,2106;;
2016-10-13;46,5664;47,2611;46,1354;47,1558;;
2016-10-12;47,936;47,9866;46,8414;47,0246;;
2016-10-11;47,9434;48,0303;47,0384;47,3583;;
2016-10-10;46,3448;48,1767;46,2321;47,4666;;
2016-10-07;47,3612;47,4609;46,1138;46,4276;;
2016-10-06;46,1136;47,0965;45,8819;46,9354;;
2016-10-05;45,864;46,4549;45,8461;46,1602;;
2016-10-04;45,2824;46,0229;45,0771;45,4963;;
2016-09-30;43,6226;44,144;43,1706;43,9785;;
2016-09-29;43,1136;44,4075;42,7322;43,6713;;
2016-09-28;41,1171;43,5989;40,8039;43,0529;;
2016-09-27;41,8351;41,9649;40,6554;40,8831;;
2016-09-26;40,8118;42,3319;40,5887;41,7844;;
2016-09-23;42,1595;43,0406;40,7327;41,0762;;
2016-09-22;42,0561;42,5714;41,8574;42,304;;
2016-09-21;41,7734;42,2958;41,599;42,2161;;
2016-09-20;40,923;41,4168;40,322;40,9991;;
2016-09-19;41,6459;42,0351;41,0542;41,1339;;
2016-09-16;41,1137;41,2816;40,5307;40,9574;;
2016-09-15;40,9712;41,6619;40,5615;41,2827;;
2016-09-14;42,0922;42,3114;41,0833;41,2533;;
2016-09-13;42,4677;42,6566;41,7654;41,8062;;
2016-09-12;42,035;43,3159;41,7473;42,8695;;
2016-09-09;43,819;43,9249;42,5338;42,6161;;
2016-09-08;43,2401;44,395;42,756;44,0365;;
2016-09-07;42,5647;42,7912;41,7959;42,5962;;
2016-09-06;42,8133;42,8266;41,4839;42,238;;
2016-09-05;42,8765;44,2568;42,1449;42,478;;
2016-09-02;40,6631;42,0311;40,5504;41,6643;;
2016-09-01;42,2985;42,3861;40,8373;40,9394;;
2016-08-31;43,4174;43,4174;42,1326;42,269;;
2016-08-30;44,4576;44,4797;43,1971;43,4147;;
2016-08-29;44,0135;44,3803;43,835;44,0621;;
2016-08-26;43,8826;44,9008;43,4926;43,9714;;
2016-08-25;43,4568;44,105;43,1221;43,9732;;
2016-08-24;43,6458;44,2589;43,1962;43,4607;;
2016-08-23;43,0595;44,2586;42,7495;43,9247;;
2016-08-22;44,1589;44,3755;43,4116;43,4761;;
2016-08-19;45,184;45,184;44,4062;44,8198;;
2016-08-18;44,1316;45,1089;43,7778;44,8011;;
2016-08-17;43,347;44,2833;43,0583;44,2257;;
2016-08-16;42,4762;43,7159;42,3851;43,5653;;
2016-08-15;42,3266;43,4237;41,865;43,3352;;
2016-08-12;41,3968;42,3018;40,9691;42,2697;;
2016-08-11;39,4013;41,4668;38,9554;41,1659;;
2016-08-10;39,8902;40,7741;39,1423;39,1965;;
2016-08-09;40,5128;41,3206;40,4117;40,616;;
2016-08-08;40,1185;41,2276;40,0355;40,743;;
2016-08-05;39,5018;39,8826;38,9771;39,7877;;
2016-08-04;38,6898;39,8165;38,1438;39,6666;;
2016-08-03;37,2677;38,8002;37,1418;38,7399;;
2016-08-02;37,8293;38,566;37,044;37,4579;;
2016-08-01;38,9963;39,0614;37,4944;37,7826;;
2016-07-29;38,165;38,2399;37,5845;38,2263;;
2016-07-28;39,1904;39,31;38,3514;38,4198;;
2016-07-27;40,614;40,8732;39,4233;39,571;;
2016-07-26;40,846;40,8991;40,1333;40,6725;;
2016-07-25;41,5312;41,577;40,5423;40,7072;;
2016-07-22;41,6811;42,1896;41,0079;41,4737;;
2016-07-21;43,0979;43,1522;41,8289;41,8874;;
2016-07-20;42,3253;43,1511;41,6611;42,655;;
2016-07-19;42,4865;43,0602;42,1635;42,3015;;
2016-07-18;43,0579;43,2754;42,0263;42,5076;;
2016-07-15;42,0927;43,1738;41,9004;42,8178;;
2016-07-14;41,9202;42,5342;41,5876;42,2051;;
2016-07-13;43,0281;43,3528;41,5884;42,0167;;
2016-07-12;41,9306;43,7902;41,8732;43,6122;;
2016-07-11;42,0509;42,6024;41,5323;41,6042;;
2016-07-08;42,2435;42,66;41,6578;42,1163;;
2016-07-07;44,2244;44,7537;41,6457;41,9403;;
2016-07-06;43,3625;44,3168;42,6163;43,9965;;
2016-07-05;44,4412;44,469;42,6375;43,1318;;
2016-07-04;45,4613;45,5623;44,8937;44,9492;;
2016-07-01;44,9046;45,5035;44,2094;45,4703;;
2016-06-30;45,1275;45,3213;44,5516;44,7814;;
2016-06-29;44,0446;45,3834;43,8361;44,9648;;
2016-06-28;43,2951;43,9375;42,9094;43,8842;;
2016-06-27;44,4469;44,4795;42,4319;43,3091;;
2016-06-24;43,7267;44,4202;43,3652;43,7757;;
2016-06-23;43,9533;44,7591;43,8856;44,6562;;
2016-06-22;45,2356;45,4215;43,5714;44,2312;;
2016-06-21;44,323;44,8171;43,7136;44,6223;;
2016-06-20;43,9334;44,7342;43,8543;44,4777;;
2016-06-17;42,4111;43,8656;42,4015;43,7564;;
2016-06-16;43,352;43,4396;41,993;42,1606;;
2016-06-15;43,9963;44,3405;43,0677;43,2995;;
2016-06-14;44,4717;44,5741;44,0739;44,2949;;
2016-06-13;44,3102;45,0623;43,9967;44,3651;;
2016-06-10;45,5154;45,6196;44,5124;44,6124;;
2016-06-09;46,3342;46,4067;45,4304;45,8191;;
2016-06-08;45,1649;46,2421;45,0788;46,1975;;
2016-06-07;44,5239;45,4277;44,4247;45,3833;;
2016-06-06;44,0231;44,7798;44,0152;44,2903;;
2016-06-03;45,0352;45,1296;44,1776;44,3167;;
2016-06-02;44,4729;44,9319;43,6415;44,5956;;
2016-06-01;44,1789;44,7347;43,5226;44,6911;;
2016-05-31;44,4226;44,8819;44,1292;44,51;;
2016-05-30;44,0422;44,742;43,896;44,5894;;
2016-05-27;43,9584;44,2889;43,5778;44,2085;;
2016-05-26;44,9544;45,2431;44,0927;44,2135;;
2016-05-25;44,1214;44,8374;43,855;44,7524;;
2016-05-24;42,9376;43,9581;42,9376;43,7314;;
2016-05-23;43,0501;43,2119;42,5969;43,2083;;
2016-05-20;43,7654;44,0209;42,8427;43,351;;
2016-05-19;43,0898;43,6593;42,3312;43,5879;;
2016-05-18;43,7069;44,1573;42,9691;43,0012;;
2016-05-17;43,5599;43,7973;42,9192;43,725;;
2016-05-16;42,8613;43,6711;42,8258;43,3083;;
2016-05-13;41,9561;42,3978;41,6428;42,0812;;
2016-05-12;41,7884;42,2593;41,0944;42,1248;;
2016-05-11;39,6098;41,7377;39,2737;41,5445;;
2016-05-10;38,9276;40,172;38,5088;40,1185;;
2016-05-09;40,2592;40,5844;38,1767;38,2505;;
2016-05-06;39,1524;40,303;38,649;39,6082;;
2016-05-05;87.419,36;87.419,36;39,0321;39,3752;;
2016-05-04;39,1532;39,9586;38,4044;38,872;;
2016-05-03;40,0743;40,1279;38,5617;38,9125;;
2016-05-02;40,8544;41,1556;39,7937;39,8968;;
2016-04-29;42,28;42,5528;41,623;42,1975;;
2016-04-28;41,2414;42,3946;41,215;41,9064;;
2016-04-27;41,0353;41,9965;40,3823;41,785;;
2016-04-26;39,6049;40,7205;39,5481;40,5907;;
2016-04-25;39,8058;40,4373;39,2948;40,3042;;
2016-04-22;39,9389;40,6937;39,3214;40,0948;;
2016-04-21;40,2396;40,6649;39,3413;39,4644;;
2016-04-20;37,9403;40,2765;37,6441;39,9279;;
2016-04-19;38,6272;39,2351;37,9848;38,7849;;
2016-04-18;36,277;38,2921;36,2488;38,0465;;
2016-04-15;38,8982;39,0362;37,5887;38,1503;;
2016-04-14;38,5767;39,6498;38,5258;38,9797;;
2016-04-13;38,8744;39,7288;38,7907;38,9231;;
2016-04-12;37,4739;39,317;37,4739;39,016;;
2016-04-11;36,6133;37,7784;36,3695;37,5974;;
2016-04-08;35,2972;36,9527;35,2972;36,7188;;
2016-04-07;35,4008;35,4008;34,0254;34,8519;;
2016-04-06;33,9268;35,2247;33,8763;35,0369;;
2016-04-05;32,9694;33,4831;32,7667;33,3602;;
2016-04-04;33,98;34,5416;32,0761;33,0982;;
2016-04-01;35,2258;35,7399;34,0926;34,2108;;
2016-03-31;34,9331;35,9127;34,6988;35,2248;;
2016-03-30;35,615;36,5471;35,2448;35,3266;;
2016-03-29;35,6647;35,9246;35,2552;35,8008;;
2016-03-24;36,5466;37,0126;35,7758;36,8352;;
2016-03-23;37,7573;38,0761;36,7377;36,8783;;
2016-03-22;37,4955;37,995;37,3974;37,9184;;
2016-03-21;36,8823;37,7163;36,5008;37,3658;;
2016-03-18;36,732;37,7072;36,4172;36,7674;;
2016-03-17;36,1418;36,7695;35,7307;36,6015;;
2016-03-16;35,3172;36,5284;35,0958;36,3205;;
2016-03-15;35,6558;35,6558;34,5126;35,0932;;
2016-03-14;36,2398;36,4286;34,9357;35,7091;;
2016-03-11;36,7403;36,9838;36,1001;36,3931;;
2016-03-10;37,7268;37,7637;36,5432;36,9669;;
2016-03-09;35,9291;37,4738;35,92;37,1503;;
2016-03-08;36,7292;37,6088;35,6683;35,8451;;
2016-03-07;35,8212;37,4601;35,5063;37,2272;;
2016-03-04;33,8286;35,5014;33,5825;35,4421;;
2016-03-03;34,0152;34,2583;33,3547;33,9418;;
2016-03-02;33,8016;34,3911;33,2719;34,1378;;
2016-03-01;33,4115;34,2393;33,0804;33,7013;;
2016-02-29;32,793;33,739;32,2419;33,6747;;
2016-02-26;32,1007;33,8452;32,0552;32,2142;;
2016-02-25;31,4682;32,7514;30,7201;32,2164;;
2016-02-24;30,6757;32,1328;30,1384;31,9324;;
2016-02-23;31,6261;32,3896;30,6535;30,958;;
2016-02-22;30,7364;32,2374;30,6503;31,9245;;
2016-02-19;31,1193;31,5474;30,0424;30,3803;;
2016-02-18;31,9424;32,7409;31,0267;31,2523;;
2016-02-17;29,3328;31,3982;28,5785;31,3578;;
2016-02-16;31,1257;31,8243;28,6002;28,9584;;
2016-02-15;29,4678;30,4428;29,356;30,4114;;
2016-02-12;28,235;29,6319;27,3792;28,9534;;
2016-02-11;26,9499;27,624;26,377;27,3817;;
2016-02-10;27,5162;28,3157;26,9743;27,5429;;
2016-02-09;29,6725;29,8594;26,9624;27,3941;;
2016-02-08;30,7495;31,2089;29,5289;29,8847;;
2016-02-05;30,923;31,2623;30,191;30,4365;;
2016-02-04;31,6393;31,8847;30,4881;30,6978;;
2016-02-03;29,5665;32,4751;29,5527;32,4751;;
2016-02-02;30,9873;31,1292;29,5403;29,7829;;
2016-02-01;32,6488;33,1266;31,1788;31,3258;;
2016-01-29;32,2115;33,1181;31,6712;32,848;;
2016-01-28;30,886;33,6513;30,6338;32,4911;;
2016-01-27;29,4177;31,5026;29,032;30,9791;;
2016-01-26;28,5227;30,9034;27,8167;29,4593;;
2016-01-25;30,4207;30,9709;28,5298;28,6223;;
2016-01-22;27,8174;30,4867;27,5444;30,3386;;
2016-01-21;26,4574;27,9216;25,7229;27,6416;;
2016-01-20;26,8497;27,0102;25,5341;26,1392;;
2016-01-19;26,4722;27,8248;26,325;26,5228;;
2016-01-18;26,2027;27,1346;25,6978;26,4001;;
2016-01-15;28,1519;28,3077;26,4294;26,6951;;
2016-01-14;27,3295;28,6193;27,2928;28,5229;;
2016-01-13;28,7352;29,424;27,6951;27,9586;;
2016-01-12;29,2405;30,1495;28,1977;28,4376;;
2016-01-11;30,5015;30,9653;28,9814;29,11;;
2016-01-08;31,917;32,2576;30,5635;30,9824;;
2016-01-07;31,8688;32,2874;29,9641;31,4225;;
2016-01-06;34,5466;34,5466;32,1355;32,4521;;
2016-01-05;35,2224;35,3108;34,1569;34,4733;;
2016-01-04;35,1211;35,7634;33,7768;34,6531;;
2015-12-31;33,687;34,8443;33,168;34,5366;;
2015-12-30;34,1525;34,331;33,2738;33,585;;
2015-12-29;33,3957;34,6695;33,3866;34,1034;;
2015-12-28;34,4326;34,4919;33,2375;33,2421;;
2015-12-24;34,5346;34,7995;33,7581;34,6396;;
2015-12-23;33,2723;34,6968;33,2402;34,651;;
2015-12-22;33,2633;33,4962;32,8661;33,1949;;
2015-12-21;33,6017;33,804;33,1601;33,3073;;
2015-12-18;34,0947;34,7545;33,6056;33,7532;;
2015-12-17;34,4802;34,9783;33,9452;34,0974;;
2015-12-16;35,1733;35,434;34,0209;34,3776;;
2015-12-15;34,677;36,1146;34,4177;34,909;;
2015-12-14;34,6854;35,1771;33,4745;34,649;;
2015-12-11;36,4247;36,6438;34,4703;34,9452;;
2015-12-10;37,1288;37,4075;36,3931;36,5439;;
2015-12-09;37,6291;38,1364;36,4089;37,0076;;
2015-12-08;38,1195;38,4598;36,9655;37,4989;;
2015-12-07;40,1055;40,235;38,0285;38,0886;;
2015-12-04;40,3687;41,1025;39,1717;39,6624;;
2015-12-03;40,0618;41,8564;39,9588;41,1817;;
2015-12-02;41,7311;41,9808;39,9972;40,1574;;
2015-12-01;42,1038;42,6038;41,5472;41,7877;;
2015-11-30;42,3528;43,2319;42,0125;42,1306;;
2015-11-27;42,9584;43,0198;42,3393;42,4244;;
2015-11-26;43,5074;43,6487;42,4095;42,9796;;
2015-11-25;43,3969;43,9165;42,542;43,6709;;
2015-11-24;42,4514;43,6532;42,1791;43,1274;;
2015-11-23;41,6518;42,9969;40,9886;42,4889;;
2015-11-20;41,4343;42,5618;41,2378;41,5466;;
2015-11-19;41,6253;41,8686;40,9002;41,4382;;
2015-11-18;41,1823;41,9323;40,6338;41,5292;;
2015-11-17;41,8463;42,2634;40,7732;41,2746;;
2015-11-16;41,8167;42,1104;40,2732;41,784;;
2015-11-13;41,9314;42,6793;41,0396;41,3462;;
2015-11-12;43,8234;43,8421;42,0194;42,1266;;
2015-11-11;44,5969;45,1288;43,3277;43,603;;
2015-11-10;44,8744;45,2946;44,5103;44,5617;;
2015-11-09;44,9796;45,5921;44,33;44,5991;;
2015-11-06;45,0156;45,4161;44,2471;44,606;;
2015-11-05;45,6032;45,7227;44,7717;44,9095;;
2015-11-04;46,7307;47,2108;45,0892;45,3955;;
2015-11-03;44,5791;46,3785;44,1554;45,7453;;
2015-11-02;44,7698;45,0326;44,0673;44,2123;;
2015-10-30;44,1908;45,3799;43,8368;44,9033;;
2015-10-29;44,753;45,1738;44,0759;44,4556;;
2015-10-28;42,2508;44,3978;42,0613;44,24;;
2015-10-27;42,9572;42,9572;41,9718;42,5278;;
2015-10-26;43,5837;43,8698;42,9707;43,1024;;
2015-10-23;43,5673;43,8876;42,8275;43,4184;;
2015-10-22;42,4379;43,0169;42,1329;42,5926;;
2015-10-21;42,7426;42,8351;41,8839;42,2274;;
2015-10-20;42,9614;43,2472;42,4075;42,6273;;
2015-10-19;44,4895;44,5248;42,866;43,1836;;
2015-10-16;44,1505;44,6127;43,4243;44,3398;;
2015-10-15;43,3517;43,9461;42,578;43,8587;;
2015-10-14;43,4706;43,8081;43,1376;43,3918;;
2015-10-13;44,7116;44,9314;43,3884;43,6654;;
2015-10-12;46,65;47,138;44,1352;44,5969;;
2015-10-09;47,1132;47,8305;46,2243;46,5367;;
2015-10-08;46,4191;47,8452;46,0103;47,6142;;
2015-10-07;46,6448;47,5502;45,8947;46,3119;;
2015-10-06;44,5563;47,0198;44,0886;46,8861;;
2015-10-05;42,929;44,353;42,8711;43,8234;;
2015-10-02;43,0869;43,4543;42,0699;43,2482;;
2015-10-01;43,4636;44,6741;42,7105;43,1005;;
2015-09-30;42,7386;43,6892;42,6627;43,3188;;
2015-09-29;42,2617;43,3818;42,1814;42,8418;;
2015-09-28;43,2543;43,3169;42,3411;42,453;;
2015-09-25;43,189;44,0274;42,9244;43,3145;;
2015-09-24;42,6697;43,0122;42,176;42,9722;;
2015-09-23;44,1435;45,009;42,7713;42,8475;;
2015-09-22;43,5231;44,1058;42,7656;44,0923;;
2015-09-21;42,2711;43,5422;42,2356;43,2489;;
2015-09-18;43,0204;43,5634;41,3215;41,8644;;
2015-09-17;44,0285;44,3158;42,729;43,5334;;
2015-09-16;42,6968;44,7943;42,4875;44,3846;;
2015-09-15;42,0892;42,5442;41,621;42,4647;;
2015-09-14;43,4321;43,5117;41,8001;41,9858;;
2015-09-11;44,0185;44,2936;42,7094;43,5304;;
2015-09-10;43,3661;44,6044;42,6866;44,4613;;
2015-09-09;45,1432;45,6459;43,415;43,415;;
2015-09-08;43,7601;45,422;43,4689;45,0233;;
2015-09-07;44,6079;45,1507;43,4102;43,6165;;
2015-09-04;46,2291;46,4805;45,0171;45,053;;
2015-09-03;44,7725;46,6961;44,4563;45,0931;;
2015-09-02;43,4651;45,3088;42,4256;44,8734;;
2015-09-01;46,4578;47,5837;43,147;43,2049;;
2015-08-31;43,9768;48,4128;43,0272;47,2225;;
2015-08-28;42,0217;45,2299;41,4004;44,227;;
2015-08-27;38,7629;42,1969;38,7629;41,5145;;
2015-08-26;37,9846;38,3529;37,5592;38,2696;;
2015-08-25;37,1719;38,5842;37,1111;37,8889;;
2015-08-24;39,245;39,2755;36,7357;37,0271;;
2015-08-21;41,0912;41,2153;39,9743;40,2092;;
2015-08-20;42,113;42,2025;41,1696;41,2591;;
2015-08-19;43,9544;44,4706;42,3694;42,4962;;
2015-08-18;43,9647;44,3264;43,6302;43,9014;;
2015-08-17;43,8198;44,536;43,5631;43,7973;;
2015-08-14;44,3917;44,6021;43,5637;43,6353;;
2015-08-13;45,2291;45,7467;44,3469;44,653;;
2015-08-12;44,7468;45,2891;44,2044;45,0291;;
2015-08-11;45,9566;46,7345;44,4912;45,0656;;
2015-08-10;44,7354;46,615;44,6122;46,3732;;
2015-08-07;45,8962;46,2526;44,8451;44,9867;;
2015-08-06;46,1874;46,2425;45,4341;46,2196;;
2015-08-05;46,8299;47,3399;45,5665;46,0994;;
