timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1601722800,Oct 03 2020 - 11:00am,complete,N/A,Hannover 96,Eintracht Braunschweig,Daniel Siebert,3,3.00,0.00,1.47,0.53,4,1,5,0,0,0,"54,71,74,86","51",4,4,2,0,3,0,1,1,1,2,20,8,8,4,12,4,12,10,62,38,2.13,0.96,2.00,0,100,0,0,0,0,100,0,100,9.00,2.00,1.54,4.15,5.85,1.21,1.67,2.70,4.90,1.74,2.00,HDI-Arena (Hannover)
1601722800,Oct 03 2020 - 11:00am,complete,N/A,Jahn Regensburg,Karlsruher SC,Lasse Koslowski,3,1.00,0.00,1.41,1.82,1,0,1,1,1,0,"44","",1,3,3,1,5,0,1,3,3,2,11,11,4,4,7,7,15,18,48,52,1.19,1.36,2.00,50,100,0,0,0,0,100,0,100,15.00,3.00,2.40,3.30,2.90,1.25,1.80,3.00,5.60,1.62,2.15,Jahnstadion Regensburg (Regensburg)
1601811000,Oct 04 2020 - 11:30am,complete,N/A,Holstein Kiel,Fortuna Düsseldorf,Patrick Ittrich,3,3.00,0.00,2.06,1.12,2,1,3,1,1,0,"15,86","59",5,4,0,0,3,1,0,0,0,4,10,14,6,3,4,11,10,14,53,47,1.39,1.43,2.00,50,50,50,0,0,0,50,50,100,11.00,6.00,2.45,3.55,2.70,1.20,1.65,2.65,4.75,1.54,2.35,Holstein-Stadion (Kiel)
1601811000,Oct 04 2020 - 11:30am,complete,N/A,Würzburger Kickers,Greuther Fürth,Michael Bacher,3,0.00,1.00,0.88,1.94,2,2,4,2,1,1,"2,64","26,90'2",6,5,1,0,3,0,0,1,0,3,16,11,6,3,10,8,13,17,40,60,1.59,1.23,2.50,50,100,50,0,0,50,50,50,50,9.00,2.00,2.90,3.30,2.40,1.25,1.80,3.00,5.60,1.65,2.15,flyeralarm-Arena (Würzburg)
1601922600,Oct 05 2020 - 6:30pm,complete,N/A,Nürnberg,Darmstadt 98,Sören Storks,3,3.00,0.00,1.29,1.59,2,3,5,1,1,0,"3,61","55,76,90'3",3,7,2,0,2,0,1,1,1,1,13,16,5,7,8,9,12,19,32,68,1.37,1.74,3.00,50,50,50,50,50,50,50,50,100,23.00,4.00,2.10,3.55,3.30,1.21,1.69,2.75,5.00,1.59,2.25,Max-Morlock-Stadion (Nürnberg)
1602932400,Oct 17 2020 - 11:00am,complete,N/A,Greuther Fürth,Hamburger SV,Martin Petersen,4,1.00,3.00,1.82,1.41,0,1,1,1,0,1,"","45'3",6,7,5,0,1,1,3,2,0,2,22,10,6,4,16,6,23,15,57,43,2.31,1.13,4.50,100,100,50,50,50,100,100,50,50,12.00,6.00,3.95,3.50,1.71,1.20,1.74,2.63,5.00,1.62,2.20,Sportpark Ronhof Thomas Sommer (Fürth)
1602932400,Oct 17 2020 - 11:00am,complete,N/A,Karlsruher SC,Sandhausen,Frank Willenborg,4,0.00,0.00,1.24,0.18,3,0,3,2,2,0,"3,30,46","",6,6,3,0,4,0,3,0,1,3,18,11,10,6,8,5,14,19,53,47,2.13,1.42,1.00,0,0,0,0,0,0,50,0,50,15.00,5.00,2.40,3.25,2.90,1.29,1.91,3.35,6.45,1.71,2.05,Wildparkstadion (Karlsruhe)
1602932400,Oct 17 2020 - 11:00am,complete,4650,Eintracht Braunschweig,Bochum,Christof Günsch,4,1.00,3.00,1.29,1.71,2,1,3,2,1,1,"23,67","5",6,4,3,1,2,0,1,3,1,1,15,14,7,4,8,10,11,9,40,60,1.67,1.55,0.50,0,0,0,0,0,0,50,0,0,7.00,4.00,3.70,3.50,1.95,1.25,1.80,3.00,5.60,1.69,2.10,Eintracht-Stadion (Braunschweig)
1603020600,Oct 18 2020 - 11:30am,complete,N/A,Fortuna Düsseldorf,Jahn Regensburg,Robert Kampka,4,3.00,1.00,2.18,0.82,2,2,4,2,0,2,"81,86","1,20",6,7,1,0,3,0,1,0,0,3,11,21,4,6,7,15,13,12,58,42,1.32,2.09,0.50,0,0,0,0,0,0,0,0,50,12.00,9.00,1.87,3.60,4.00,1.22,1.71,2.80,5.15,1.65,2.15,Merkur Spiel-Arena (Düsseldorf)
1603020600,Oct 18 2020 - 11:30am,complete,N/A,Paderborn,Hannover 96,Manuel Gräfe,4,0.00,0.00,1.71,1.00,1,0,1,1,1,0,"26","",3,2,2,0,0,0,1,1,0,0,14,15,3,0,11,15,6,7,49,51,1.32,1.28,5.00,100,100,100,50,50,50,100,100,100,11.00,8.00,3.10,3.60,2.15,1.19,1.62,2.55,4.55,1.54,2.35,Benteler-Arena (Paderborn)
