Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2017-03-09;53,7675;53,8346;51,5061;52,5871;;
2017-03-08;55,609;55,7723;54,4949;54,5167;;
2017-03-07;55,955;56,6347;55,8254;55,9087;;
2017-03-06;55,5226;56,2445;55,3962;55,9836;;
2017-03-03;55,2641;55,8662;55,0794;55,6953;;
2017-03-02;56,2876;56,4623;54,9974;55,1585;;
2017-03-01;56,4573;57,0187;56,2637;56,3307;;
2017-02-28;55,8088;56,0323;55,1808;55,5822;;
2017-02-27;56,4323;56,784;55,8773;55,9515;;
2017-02-24;56,4081;56,4081;55,7266;56,0221;;
2017-02-23;56,4455;57,2524;56,3363;56,4508;;
2017-02-22;56,5576;56,6381;55,608;55,8501;;
2017-02-21;56,5596;57,3132;56,4696;56,6498;;
2017-02-20;56,0635;56,4463;55,9896;56,1158;;
2017-02-17;55,784;55,85;55,0801;55,7156;;
2017-02-16;55,677;56,2666;55,119;55,6318;;
2017-02-15;55,7716;56,2487;55,5297;55,7115;;
2017-02-14;55,6303;56,4587;55,5589;55,9031;;
2017-02-13;56,4387;56,6214;55,397;55,5836;;
2017-02-10;55,7138;56,8881;55,5626;56,6641;;
2017-02-09;55,5102;55,9201;55,3228;55,6254;;
2017-02-08;54,5787;55,6987;54,4755;55,1811;;
2017-02-07;55,4969;55,6806;54,7086;55,1163;;
2017-02-06;56,8414;56,9833;55,6131;55,8514;;
2017-02-03;56,9428;57,2716;56,3775;56,8316;;
2017-02-02;56,877;57,4276;56,3288;56,8081;;
2017-02-01;55,526;56,8428;55,3329;56,537;;
2017-01-31;55,1123;55,9976;54,8787;55,651;;
2017-01-30;55,421;55,6876;54,9442;55,2416;;
2017-01-27;56,3432;56,5032;54,8889;55,4257;;
2017-01-26;55,4717;56,5492;55,2152;56,2385;;
2017-01-25;55,0226;55,6619;54,7351;55,194;;
2017-01-24;55,5526;55,8672;55,066;55,2982;;
2017-01-23;55,4502;55,5391;54,6285;55,3544;;
2017-01-20;54,4458;55,8203;54,3219;55,4122;;
2017-01-19;54,6169;54,7704;53,871;54,2128;;
2017-01-18;55,6269;55,9089;53,7625;54,1573;;
2017-01-17;55,7431;56,9571;55,3985;55,4421;;
2017-01-16;55,2975;55,9175;55,1706;55,6703;;
2017-01-13;56,0155;56,0929;55,2425;55,5362;;
2017-01-12;55,2181;56,4483;55,1078;56,0388;;
2017-01-11;53,8125;55,6543;53,6897;55,187;;
2017-01-10;55,2982;55,3732;53,5827;53,6625;;
2017-01-09;56,617;56,7003;54,7484;54,8542;;
2017-01-06;56,6672;57,4966;56,2887;56,7849;;
2017-01-05;56,31;57,3683;56,0182;56,7658;;
2017-01-04;56,0171;56,5493;55,3613;56,2899;;
2017-01-03;57,0655;58,374;55,3088;55,6828;;
2016-12-30;57,1462;57,2128;56,5466;56,7884;;
2016-12-29;56,5013;56,5826;55,8782;56,0997;;
2016-12-28;56,3758;56,5716;55,8633;56,1759;;
2016-12-27;55,313;56,2666;55,0435;56,0363;;
2016-12-23;54,6026;55,2727;54,2313;55,0754;;
2016-12-22;54,656;55,2551;54,0349;54,7491;;
2016-12-21;55,7605;55,8848;54,2778;54,511;;
2016-12-20;54,9627;55,9464;54,84;55,3421;;
2016-12-19;55,6025;55,683;54,6774;54,6774;;
2016-12-16;54,2231;55,3584;53,6668;55,2398;;
2016-12-15;54,0676;54,5011;53,1184;54,1267;;
2016-12-14;55,1512;55,796;53,661;53,8155;;
2016-12-13;55,4824;56,422;55,1517;55,5886;;
2016-12-12;57,2229;57,2603;55,1295;55,2388;;
2016-12-09;53,9669;54,4553;53,802;54,334;;
2016-12-08;52,9896;53,9918;52,8892;53,9248;;
2016-12-07;53,6274;54,2286;52,9108;53,0183;;
2016-12-06;54,6453;54,9448;53,4896;53,9761;;
2016-12-05;54,4387;55,3024;54,1684;54,3079;;
2016-12-02;53,5731;54,4906;52,8063;54,2847;;
2016-12-01;52,1186;54,5317;51,5188;53,6661;;
2016-11-30;47,1912;50,4986;47,1029;50,4365;;
2016-11-29;47,7951;48,0265;45,9161;46,4189;;
2016-11-28;46,5116;48,7837;46,5116;48,0048;;
2016-11-25;48,5952;48,6723;46,9768;47,1239;;
2016-11-24;48,8285;49,2307;48,7765;49,0463;;
2016-11-23;49,2256;49,4703;48,521;49,0045;;
2016-11-22;49,0612;49,9547;48,1495;48,9767;;
2016-11-21;47,5982;49,1699;47,2879;49,0789;;
2016-11-18;45,875;46,9841;45,7395;46,8082;;
2016-11-17;46,5077;47,6147;46,0179;46,1563;;
2016-11-16;46,7118;47,5101;46,2336;46,4756;;
2016-11-15;45,278;47,2251;45,066;47,0652;;
2016-11-14;44,8772;44,9928;43,5324;44,7808;;
2016-11-11;45,6356;45,8303;44,226;44,6214;;
2016-11-10;46,7456;46,8665;45,5551;45,6492;;
2016-11-09;45,4179;46,9401;45,3415;46,682;;
2016-11-08;46,3066;46,6912;45,5809;45,7581;;
2016-11-07;46,1628;46,3858;45,376;46,3523;;
2016-11-04;46,0969;46,5627;45,051;45,5781;;
2016-11-03;47,1236;47,4708;45,9739;46,3158;;
2016-11-02;47,5777;47,7834;46,4842;47,0882;;
2016-11-01;49,084;49,0912;47,7227;47,904;;
2016-10-31;49,6536;49,7248;47,9709;48,329;;
2016-10-28;50,3521;50,5105;49,3209;49,7263;;
2016-10-27;49,9838;50,892;49,8442;50,3237;;
2016-10-26;50,3032;50,6855;49,6375;49,7894;;
2016-10-25;51,5039;51,8493;50,5195;50,6308;;
2016-10-24;51,8107;52,0179;50,4738;51,5345;;
2016-10-21;51,3256;51,9017;51,1654;51,7728;;
2016-10-20;52,3036;52,3994;51,1792;51,3833;;
2016-10-19;52,2545;53,1313;52,1221;52,5193;;
2016-10-18;51,8408;52,0813;51,249;51,7465;;
2016-10-17;51,5979;52,2545;51,153;51,556;;
2016-10-14;52,4034;52,5438;51,4616;51,9411;;
2016-10-13;51,40;52,1668;50,9242;52,0506;;
2016-10-12;52,8255;52,8812;51,6192;51,8211;;
2016-10-11;53,1165;53,2128;52,1138;52,4683;;
2016-10-10;51,7208;53,7652;51,595;52,9727;;
2016-10-07;52,7604;52,8714;51,3708;51,7204;;
2016-10-06;51,5781;52,6774;51,3189;52,4972;;
2016-10-05;51,4181;52,0806;51,3981;51,7502;;
2016-10-04;50,5397;51,3662;50,3106;50,7784;;
2016-09-30;48,6872;49,2691;48,1827;49,0844;;
2016-09-29;48,3778;49,8297;47,9498;49,0036;;
2016-09-28;46,1539;48,9398;45,8024;48,3269;;
2016-09-27;46,939;47,0846;45,6154;45,8708;;
2016-09-26;45,9623;47,6742;45,711;47,0576;;
2016-09-23;47,2777;48,2657;45,6776;46,0628;;
2016-09-22;47,2627;47,8417;47,0393;47,5412;;
2016-09-21;46,5773;47,1598;46,3829;47,071;;
2016-09-20;45,7683;46,3206;45,0961;45,8534;;
2016-09-19;46,4977;46,9322;45,837;45,926;;
2016-09-16;46,1542;46,3427;45,4998;45,9788;;
2016-09-15;46,109;46,8863;45,6479;46,4596;;
2016-09-14;47,219;47,4649;46,0873;46,2779;;
2016-09-13;47,7634;47,9759;46,9735;47,0194;;
2016-09-12;47,1885;48,6264;46,8655;48,1253;;
2016-09-09;49,3753;49,4946;47,9271;48,0198;;
2016-09-08;48,844;50,1486;48,2972;49,7436;;
2016-09-07;47,83;48,0845;46,9661;47,8653;;
2016-09-06;47,7754;47,7902;46,2919;47,1334;;
2016-09-05;47,833;49,3729;47,0168;47,3885;;
2016-09-02;45,5142;47,0454;45,3881;46,6349;;
2016-09-01;47,1459;47,2435;45,5172;45,631;;
2016-08-31;48,3323;48,3323;46,902;47,0538;;
2016-08-30;49,6503;49,6749;48,2425;48,4855;;
2016-08-29;49,1631;49,5728;48,9637;49,2174;;
2016-08-26;49,5435;50,693;49,1032;49,6437;;
2016-08-25;49,0627;49,7946;48,6848;49,6457;;
2016-08-24;49,1801;49,8709;48,6735;48,9715;;
2016-08-23;48,8252;50,1848;48,4737;49,8062;;
2016-08-22;49,9261;50,1709;49,0811;49,1541;;
2016-08-19;51,1754;51,1754;50,2945;50,7629;;
2016-08-18;49,9614;51,0678;49,5609;50,7193;;
2016-08-17;48,8781;49,9339;48,5525;49,8689;;
2016-08-16;47,9769;49,3771;47,874;49,207;;
2016-08-15;47,3211;48,5477;46,8051;48,4487;;
2016-08-12;46,1906;47,2003;45,7133;47,1645;;
2016-08-11;43,9443;46,2479;43,447;45,9123;;
2016-08-10;44,6132;45,6017;43,7768;43,8374;;
2016-08-09;44,8801;45,775;44,7681;44,9944;;
2016-08-08;44,4794;45,709;44,3874;45,1718;;
2016-08-05;44,0682;44,493;43,4829;44,3872;;
2016-08-04;43,085;44,3397;42,4769;44,1727;;
2016-08-03;41,7398;43,4562;41,5988;43,3887;;
2016-08-02;42,3423;43,1669;41,4634;41,9266;;
2016-08-01;43,5355;43,6082;41,8588;42,1805;;
2016-07-29;42,4128;42,496;41,7676;42,4809;;
2016-07-28;43,4621;43,5948;42,5317;42,6076;;
2016-07-27;44,6388;44,9237;43,3301;43,4925;;
2016-07-26;44,9183;44,9767;44,1346;44,7276;;
2016-07-25;45,6096;45,6599;44,5236;44,7047;;
2016-07-22;45,9076;46,4676;45,1661;45,6791;;
2016-07-21;47,4723;47,5322;46,0745;46,139;;
2016-07-20;46,6128;47,5223;45,8814;46,976;;
2016-07-19;46,8838;47,5169;46,5274;46,6797;;
2016-07-18;47,5919;47,8323;46,4517;46,9837;;
2016-07-15;46,8408;48,0438;46,6268;47,6477;;
2016-07-14;46,7704;47,4554;46,3993;47,0882;;
2016-07-13;47,6407;48,0002;46,0467;46,5209;;
2016-07-12;46,5094;48,5721;46,4458;48,3746;;
2016-07-11;46,462;47,0714;45,889;45,9685;;
2016-07-08;46,7636;47,2246;46,1152;46,6227;;
2016-07-07;49,0006;49,5871;46,1434;46,4699;;
2016-07-06;47,9979;49,0543;47,172;48,6997;;
2016-07-05;49,5342;49,5651;47,5238;48,0747;;
2016-07-04;50,6348;50,7473;50,0026;50,0644;;
2016-07-01;50,0013;50,6682;49,2272;50,6312;;
2016-06-30;50,1006;50,3157;49,4612;49,7163;;
2016-06-29;48,8455;50,3302;48,6142;49,866;;
2016-06-28;47,9407;48,652;47,5136;48,593;;
2016-06-27;48,8827;48,9185;46,6666;47,6314;;
2016-06-24;48,388;49,1554;47,9879;48,4422;;
2016-06-23;50,0584;50,9761;49,9813;50,8589;;
2016-06-22;51,0393;51,2491;49,1616;49,9061;;
2016-06-21;50,147;50,7061;49,4576;50,4857;;
2016-06-20;49,7853;50,6928;49,6957;50,4021;;
2016-06-17;47,7295;49,3663;47,7186;49,2435;;
2016-06-16;48,4415;48,5394;46,923;47,1102;;
2016-06-15;49,4078;49,7944;48,365;48,6253;;
2016-06-14;49,9195;50,0344;49,473;49,721;;
2016-06-13;49,9287;50,7762;49,5755;49,9906;;
2016-06-10;51,4506;51,5684;50,3168;50,4299;;
2016-06-09;52,5569;52,6391;51,5317;51,9726;;
2016-06-08;51,3886;52,6143;51,2907;52,5635;;
2016-06-07;50,5257;51,5513;50,4132;51,501;;
2016-06-06;49,9618;50,8206;49,9528;50,2651;;
2016-06-03;50,2323;50,3376;49,2757;49,4308;;
2016-06-02;49,7563;50,2698;48,8261;49,8936;;
2016-06-01;49,3655;49,9866;48,6322;49,9378;;
2016-05-31;49,549;50,0613;49,2217;49,6465;;
2016-05-30;49,0586;49,8381;48,8957;49,6681;;
2016-05-27;49,0927;49,4618;48,6677;49,372;;
2016-05-26;50,2051;50,5275;49,2427;49,3776;;
2016-05-25;49,1777;49,9758;48,8808;49,881;;
2016-05-24;47,9527;49,0924;47,9527;48,8392;;
2016-05-23;48,2807;48,4622;47,7724;48,4581;;
2016-05-20;49,1004;49,387;48,0652;48,6355;;
2016-05-19;48,2477;48,8853;47,3983;48,8054;;
2016-05-18;49,297;49,805;48,4648;48,5011;;
2016-05-17;49,3011;49,5698;48,5759;49,4879;;
2016-05-16;48,5361;49,4531;48,4959;49,0423;;
2016-05-13;47,6118;48,113;47,2562;47,7537;;
2016-05-12;47,5928;48,1291;46,8024;47,9759;;
2016-05-11;45,1908;47,6185;44,8074;47,3981;;
2016-05-10;44,2802;45,6956;43,8038;45,6348;;
2016-05-09;45,8754;46,2459;43,5024;43,5865;;
2016-05-06;44,7394;46,0542;44,1642;45,2603;;
2016-05-05;99.999;99.999;44,6488;45,0413;;
2016-05-04;45,0458;45,9724;44,1843;44,7222;;
2016-05-03;46,3619;46,424;44,612;45,0179;;
2016-05-02;46,954;47,3001;45,7349;45,8534;;
2016-04-29;48,2119;48,523;47,4627;48,1178;;
2016-04-28;46,842;48,1518;46,812;47,5973;;
2016-04-27;46,3822;47,4687;45,6441;47,2296;;
2016-04-26;44,702;45,9612;44,6379;45,8147;;
2016-04-25;44,8372;45,5486;44,2617;45,3987;;
2016-04-22;44,9832;45,8333;44,2877;45,1588;;
2016-04-21;45,6921;46,175;44,6721;44,8118;;
2016-04-20;43,1723;45,8306;42,8352;45,434;;
2016-04-19;43,8148;44,5044;43,0862;43,9937;;
2016-04-18;41,0148;43,2931;40,9829;43,0154;;
2016-04-15;43,8927;44,0484;42,4151;43,0488;;
2016-04-14;43,4065;44,614;43,3492;43,86;;
2016-04-13;43,9203;44,8856;43,8257;43,9753;;
2016-04-12;42,7052;44,8056;42,7052;44,4626;;
2016-04-11;41,7026;43,0296;41,4249;42,8234;;
2016-04-08;40,1082;41,9894;40,1082;41,7236;;
2016-04-07;40,2295;40,2295;38,6665;39,6057;;
2016-04-06;38,4594;39,9307;38,4022;39,7178;;
2016-04-05;37,4763;38,0602;37,2459;37,9205;;
2016-04-04;38,6692;39,3083;36,5026;37,6658;;
2016-04-01;40,2701;40,8578;38,9747;39,1098;;
2016-03-31;39,7713;40,8866;39,5046;40,1034;;
2016-03-30;40,3304;41,3859;39,9112;40,0038;;
2016-03-29;39,9231;40,214;39,4647;40,0754;;
2016-03-24;40,7641;41,2839;39,9043;41,086;;
2016-03-23;42,1787;42,5348;41,0397;41,1968;;
2016-03-22;42,04;42,60;41,93;42,5141;;
2016-03-21;41,57;42,51;41,14;42,115;;
2016-03-18;41,43;42,53;41,075;41,47;;
2016-03-17;40,88;41,59;40,415;41,40;;
2016-03-16;39,075;40,415;38,83;40,185;;
2016-03-15;39,61;39,61;38,34;38,985;;
2016-03-14;40,295;40,505;38,845;39,705;;
2016-03-11;40,745;41,015;40,035;40,36;;
2016-03-10;40,96;41,00;39,675;40,135;;
2016-03-09;39,425;41,12;39,415;40,765;;
2016-03-08;40,505;41,475;39,335;39,53;;
2016-03-07;39,235;41,03;38,89;40,775;;
2016-03-04;37,11;38,945;36,84;38,88;;
2016-03-03;37,08;37,345;36,36;37,00;;
2016-03-02;36,695;37,335;36,12;37,06;;
2016-03-01;36,325;37,225;35,965;36,64;;
2016-02-29;35,705;36,735;35,105;36,665;;
2016-02-26;35,33;37,25;35,28;35,455;;
2016-02-25;34,70;36,115;33,875;35,525;;
2016-02-24;33,685;35,285;33,095;35,065;;
2016-02-23;34,795;35,635;33,725;34,06;;
2016-02-22;33,89;35,545;33,795;35,20;;
2016-02-19;34,53;35,005;33,335;33,71;;
2016-02-18;35,405;36,29;34,39;34,64;;
2016-02-17;32,665;34,965;31,825;34,92;;
2016-02-16;34,755;35,535;31,935;32,335;;
2016-02-15;32,945;34,035;32,82;34,00;;
2016-02-12;31,835;33,41;30,87;32,645;;
2016-02-11;30,58;31,345;29,93;31,07;;
2016-02-10;30,975;31,875;30,365;31,005;;
2016-02-09;33,34;33,55;30,295;30,78;;
2016-02-08;34,135;34,645;32,78;33,175;;
2016-02-05;34,64;35,02;33,82;34,095;;
2016-02-04;35,455;35,73;34,165;34,40;;
2016-02-03;32,325;35,505;32,31;35,505;;
2016-02-02;33,835;33,99;32,255;32,52;;
2016-02-01;35,535;36,055;33,935;34,095;;
2016-01-29;35,175;36,165;34,585;35,87;;
2016-01-28;33,675;36,69;33,40;35,425;;
2016-01-27;32,03;34,30;31,61;33,73;;
2016-01-26;30,91;33,49;30,145;31,925;;
2016-01-25;32,90;33,495;30,855;30,955;;
2016-01-22;30,065;32,95;29,77;32,79;;
2016-01-21;28,82;30,415;28,02;30,11;;
2016-01-20;29,285;29,46;27,85;28,51;;
2016-01-19;28,77;30,24;28,61;28,825;;
2016-01-18;28,54;29,555;27,99;28,755;;
2016-01-15;30,725;30,895;28,845;29,135;;
2016-01-14;29,77;31,175;29,73;31,07;;
2016-01-13;31,08;31,825;29,955;30,24;;
2016-01-12;31,685;32,67;30,555;30,815;;
2016-01-11;33,21;33,715;31,555;31,695;;
2016-01-08;34,665;35,035;33,195;33,65;;
2016-01-07;34,635;35,09;32,565;34,15;;
2016-01-06;37,11;37,11;34,52;34,86;;
2016-01-05;37,85;37,945;36,705;37,045;;
2016-01-04;38,275;38,975;36,81;37,765;;
2016-01-01;37,595;37,595;37,595;37,595;;
2015-12-31;36,675;37,935;36,11;37,60;;
2015-12-30;37,315;37,51;36,355;36,695;;
2015-12-29;36,575;37,97;36,565;37,35;;
2015-12-28;37,745;37,81;36,435;36,44;;
2015-12-25;37,92;37,92;37,92;37,92;;
2015-12-24;37,805;38,095;36,955;37,92;;
2015-12-23;36,32;37,875;36,285;37,825;;
2015-12-22;36,43;36,685;35,995;36,355;;
2015-12-21;36,525;36,745;36,045;36,205;;
2015-12-18;36,945;37,66;36,415;36,575;;
2015-12-17;37,38;37,92;36,80;36,965;;
2015-12-16;38,455;38,74;37,195;37,585;;
2015-12-15;38,11;39,69;37,825;38,365;;
2015-12-14;38,095;38,635;36,765;38,055;;
2015-12-11;39,885;40,125;37,745;38,265;;
2015-12-10;40,63;40,935;39,825;39,99;;
2015-12-09;41,17;41,725;39,835;40,49;;
2015-12-08;41,455;41,825;40,20;40,78;;
2015-12-07;43,35;43,49;41,105;41,17;;
2015-12-04;44,01;44,81;42,705;43,24;;
2015-12-03;42,75;44,665;42,64;43,945;;
2015-12-02;44,285;44,55;42,445;42,615;;
2015-12-01;44,63;45,16;44,04;44,295;;
2015-11-30;44,805;45,735;44,445;44,57;;
2015-11-27;45,45;45,515;44,795;44,885;;
2015-11-26;46,17;46,32;45,005;45,61;;
2015-11-25;45,94;46,49;45,035;46,23;;
2015-11-24;45,215;46,495;44,925;45,935;;
2015-11-23;44,28;45,71;43,575;45,17;;
2015-11-20;44,285;45,49;44,075;44,405;;
2015-11-19;44,485;44,745;43,71;44,285;;
2015-11-18;43,925;44,725;43,34;44,295;;
2015-11-17;44,65;45,095;43,505;44,04;;
2015-11-16;44,84;45,155;43,185;44,805;;
2015-11-13;45,135;45,94;44,175;44,505;;
2015-11-12;47,005;47,025;45,07;45,185;;
2015-11-11;47,79;48,36;46,43;46,725;;
2015-11-10;48,065;48,515;47,675;47,73;;
2015-11-09;48,47;49,13;47,77;48,06;;
2015-11-06;48,905;49,34;48,07;48,46;;
2015-11-05;49,63;49,76;48,725;48,875;;
2015-11-04;51,10;51,625;49,305;49,64;;
2015-11-03;48,93;50,905;48,465;50,21;;
2015-11-02;49,39;49,68;48,615;48,775;;
2015-10-30;48,685;49,995;48,295;49,47;;
2015-10-29;48,915;49,375;48,175;48,59;;
2015-10-28;46,835;49,215;46,625;49,04;;
2015-10-27;47,515;47,515;46,425;47,04;;
2015-10-26;47,99;48,305;47,315;47,46;;
2015-10-23;48,29;48,645;47,47;48,125;;
2015-10-22;48,01;48,665;47,665;48,185;;
2015-10-21;48,53;48,635;47,555;47,945;;
2015-10-20;48,86;49,185;48,23;48,48;;
2015-10-19;50,42;50,46;48,58;48,94;;
2015-10-16;50,155;50,68;49,33;50,37;;
2015-10-15;49,59;50,27;48,705;50,17;;
2015-10-14;49,60;49,985;49,22;49,51;;
2015-10-13;50,855;51,105;49,35;49,665;;
2015-10-12;53,055;53,61;50,195;50,72;;
2015-10-09;53,53;54,345;52,52;52,875;;
2015-10-08;52,24;53,845;51,78;53,585;;
2015-10-07;52,55;53,57;51,705;52,175;;
2015-10-06;50,01;52,775;49,485;52,625;;
2015-10-05;48,235;49,835;48,17;49,24;;
2015-10-02;48,085;48,495;46,95;48,265;;
2015-10-01;48,475;49,825;47,635;48,07;;
2015-09-30;47,88;48,945;47,795;48,53;;
2015-09-29;47,35;48,605;47,26;48,00;;
2015-09-28;48,315;48,385;47,295;47,42;;
2015-09-25;48,16;49,095;47,865;48,30;;
2015-09-24;47,965;48,35;47,41;48,305;;
2015-09-23;49,22;50,185;47,69;47,775;;
2015-09-22;48,55;49,20;47,705;49,185;;
2015-09-21;47,555;48,985;47,515;48,655;;
2015-09-18;49,125;49,745;47,185;47,805;;
2015-09-17;49,805;50,13;48,335;49,245;;
2015-09-16;47,94;50,295;47,705;49,835;;
2015-09-15;47,645;48,16;47,115;48,07;;
2015-09-14;49,10;49,19;47,255;47,465;;
2015-09-11;49,60;49,91;48,125;49,05;;
2015-09-10;48,505;49,89;47,745;49,73;;
2015-09-09;50,285;50,845;48,36;48,36;;
2015-09-08;48,845;50,70;48,52;50,255;;
2015-09-07;49,72;50,325;48,385;48,615;;
2015-09-04;51,49;51,77;50,14;50,18;;
2015-09-03;50,275;52,435;49,92;50,635;;
2015-09-02;48,92;50,995;47,75;50,505;;
2015-09-01;52,20;53,465;48,48;48,545;;
2015-08-31;49,32;54,295;48,255;52,96;;
2015-08-28;47,35;50,965;46,65;49,835;;
2015-08-27;43,74;47,615;43,74;46,845;;
2015-08-26;43,31;43,73;42,825;43,635;;
2015-08-25;42,77;44,395;42,70;43,595;;
2015-08-24;45,12;45,155;42,235;42,57;;
2015-08-21;46,355;46,495;45,095;45,36;;
2015-08-20;47,095;47,195;46,04;46,14;;
2015-08-19;48,53;49,10;46,78;46,92;;
2015-08-18;48,625;49,025;48,255;48,555;;
2015-08-17;48,64;49,435;48,355;48,615;;
2015-08-14;49,59;49,825;48,665;48,745;;
2015-08-13;50,245;50,82;49,265;49,605;;
2015-08-12;49,915;50,52;49,31;50,23;;
2015-08-11;50,805;51,665;49,185;49,82;;
2015-08-10;49,03;51,09;48,895;50,825;;
2015-08-07;50,215;50,605;49,065;49,22;;
2015-08-06;50,275;50,335;49,455;50,31;;
2015-08-05;50,965;51,52;49,59;50,17;;
2015-08-04;49,875;50,445;49,595;50,21;;
2015-08-03;51,80;52,005;49,395;49,665;;
2015-07-31;53,355;53,38;51,625;51,785;;
2015-07-30;53,545;54,365;53,045;53,33;;
2015-07-29;53,125;54,28;52,52;53,58;;
2015-07-28;53,095;54,07;52,30;53,025;;
2015-07-27;54,485;54,885;52,84;52,955;;
2015-07-24;55,565;55,585;54,405;54,54;;
2015-07-23;56,025;56,515;55,105;55,505;;
2015-07-22;56,72;56,885;55,935;56,05;;
2015-07-21;56,555;57,43;56,34;56,96;;
2015-07-20;57,01;57,43;56,345;56,535;;
2015-07-17;57,19;57,34;56,405;57,055;;
2015-07-16;57,515;57,99;56,865;57,005;;
2015-07-15;58,845;58,965;56,945;57,375;;
2015-07-14;57,71;58,955;56,775;58,94;;
2015-07-13;58,32;59,125;57,175;58,22;;
2015-07-10;58,755;59,89;58,145;59,035;;
2015-07-09;57,365;59,46;57,36;58,73;;
2015-07-08;57,745;58,135;56,36;57,595;;
2015-07-07;57,735;58,25;55,605;57,87;;
2015-07-06;59,835;59,945;56,385;57,26;;
2015-07-03;61,82;62,05;60,16;60,585;;
2015-07-02;62,14;63,195;61,79;61,83;;
2015-07-01;63,13;63,335;61,85;62,06;;
2015-06-30;61,99;63,815;61,715;63,305;;
2015-06-29;62,55;62,955;61,365;62,02;;
2015-06-26;63,37;63,61;62,515;63,065;;
2015-06-25;63,54;63,945;62,735;63,315;;
2015-06-24;64,575;65,03;63,015;63,525;;
2015-06-23;63,19;64,88;62,805;64,64;;
2015-06-22;62,825;63,71;62,11;63,305;;
2015-06-19;64,09;64,525;62,355;62,805;;
2015-06-18;63,735;64,955;63,465;64,23;;
2015-06-17;63,685;65,42;62,61;63,76;;
2015-06-16;63,865;64,39;63,425;63,70;;
2015-06-15;64,415;64,755;63,39;63,86;;
2015-06-12;65,51;65,62;64,52;64,69;;
2015-06-11;66,165;66,66;65,225;65,555;;
2015-06-10;65,49;66,91;65,47;66,19;;
2015-06-09;63,34;65,78;63,32;65,635;;
2015-06-08;63,58;64,03;63,04;63,285;;
2015-06-05;62,765;64,09;61,685;63,83;;
2015-06-04;64,69;64,73;62,50;62,75;;
2015-06-03;65,19;65,295;63,53;63,75;;
2015-06-02;64,765;65,805;64,59;65,40;;
2015-06-01;65,09;65,57;64,325;64,895;;
2015-05-29;63,095;65,815;62,695;65,475;;
2015-05-28;62,495;62,935;61,29;62,89;;
2015-05-27;63,945;64,65;61,985;62,28;;
2015-05-26;65,545;65,665;63,285;63,935;;
2015-05-25;65,44;66,21;64,73;65,87;;
2015-05-22;66,425;66,60;65,105;65,555;;
2015-05-21;64,96;66,865;64,95;66,50;;
2015-05-20;64,395;65,155;64,13;64,84;;
2015-05-19;66,32;66,39;63,96;64,345;;
2015-05-18;66,875;67,87;65,935;66,23;;
2015-05-15;66,64;66,995;65,38;66,87;;
2015-05-14;66,995;67,80;66,27;66,705;;
2015-05-13;67,625;68,495;66,88;66,975;;
2015-05-12;65,565;67,815;65,405;67,72;;
2015-05-11;66,065;66,49;65,035;65,67;;
2015-05-08;66,385;66,795;65,055;66,27;;
2015-05-07;67,91;69,155;65,89;66,32;;
2015-05-06;68,545;70,25;68,05;68,12;;
2015-05-05;67,195;69,10;66,94;68,355;;
2015-05-04;66,445;67,295;65,96;67,295;;
2015-05-01;66,62;66,915;65,525;66,52;;
2015-04-30;65,42;66,915;65,395;66,785;;
2015-04-29;64,53;66,695;64,16;65,615;;
2015-04-28;64,585;65,465;63,945;64,535;;
2015-04-27;65,305;65,59;64,415;64,70;;
2015-04-24;64,70;65,67;64,50;65,43;;
2015-04-23;62,735;65,535;62,225;64,745;;
2015-04-22;61,985;63,29;61,395;62,70;;
2015-04-21;63,32;63,455;61,655;61,84;;
2015-04-20;64,21;64,335;62,105;63,525;;
2015-04-17;63,795;64,475;62,955;63,73;;
2015-04-16;62,78;64,85;62,01;63,735;;
2015-04-15;60,155;63,44;60,08;62,86;;
2015-04-14;59,355;60,42;58,98;60,135;;
2015-04-13;59,035;60,57;58,57;59,18;;
2015-04-10;57,975;59,185;57,365;59,105;;
2015-04-09;57,205;59,135;57,14;57,97;;
2015-04-08;59,465;59,74;56,61;57,205;;
2015-04-07;58,815;60,31;58,345;59,575;;
2015-04-06;57,16;59,415;56,67;59,01;;
2015-04-03;56,215;56,215;56,215;56,215;;
2015-04-02;56,575;57,27;54,02;55,225;;
2015-04-01;54,815;57,675;54,705;56,67;0;0
2015-03-31;55,90;55,98;54,74;55,69;;
2015-03-30;56,24;56,645;55,205;56,455;;
2015-03-27;58,745;58,765;55,97;56,145;;
2015-03-26;57,37;59,745;57,295;58,875;;
2015-03-25;55,155;57,155;54,745;56,485;;
2015-03-24;55,815;56,69;54,855;55,365;;
2015-03-23;54,72;56,19;54,13;55,82;;
2015-03-20;54,61;55,65;53,555;55,16;;
2015-03-19;55,645;55,835;53,92;54,425;;
2015-03-18;53,355;56,825;52,695;56,285;;
2015-03-17;54,185;54,235;52,595;53,33;;
2015-03-16;54,745;54,925;52,66;54,13;;
2015-03-13;57,53;57,575;54,755;54,85;;
2015-03-12;58,055;59,145;56,76;57,155;;
2015-03-11;57,385;58,24;56,36;58,22;;
2015-03-10;59,02;59,255;56,62;56,93;;
2015-03-09;59,83;60,505;58,955;59,15;;
2015-03-06;61,315;61,715;59,67;60,25;;
2015-03-05;61,205;62,08;60,62;61,115;;
2015-03-04;60,805;60,92;59,48;60,405;;
2015-03-03;60,175;61,795;59,845;60,875;;
